Time (s),Motor Temps
1632.9,39.6
1633.85,39.8
1634.85,39.6
1635.85,39.8
1636.8,39.9
1637.8,39.8
1638.8,39.5
1639.75,39.5
1640.75,39.8
1641.7,39.5
1642.7,39.4
1643.7,39.5
1644.65,39.1
1645.65,39.4
1646.65,39.5
1647.6,39.4
1648.6,39.4
1649.6,39.2
1650.55,39.2
1651.55,39.1
1652.5,39.2
1653.5,39.2
1654.5,39.8
1655.45,39.4
1656.45,39.1
1657.45,39.8
1658.4,39.4
1659.4,39.6
1660.4,39.4
1661.35,39.9
1662.35,39.6
1663.3,39.5
1664.3,39.6
1665.3,39.8
1666.25,39.5
1667.25,39.5
1668.25,39.5
1669.2,39.8
1670.2,39.5
1671.2,39.6
1672.15,39.2
1673.15,39.8
1674.1,39.5
1675.1,39.9
1676.1,39.6
1677.05,39.4
1678.05,39.4
1679.05,39.6
1680.0,39.4
1681.0,39.4
1682.0,39.6
1682.95,39.4
1683.95,39.9
1684.95,39.6
1685.9,39.8
1686.9,39.5
1687.85,39.4
1688.85,39.5
1689.85,39.5
1690.8,39.6
1691.8,39.4
1692.8,39.4
1693.75,39.5
1694.75,39.5
1695.75,39.9
1696.7,39.5
1697.7,39.6
1698.65,39.4
1699.65,39.6
1700.65,39.5
1701.6,39.4
1702.6,39.8
1703.6,39.6
1704.55,39.6
1705.55,39.1
1706.55,40.3
1707.5,39.5
1708.5,39.9
1709.5,39.2
1710.45,39.8
1711.45,39.8
1712.4,39.5
1713.4,40.4
1714.4,39.6
1715.35,39.4
1716.35,39.5
1717.35,39.2
1718.3,40.0
1719.3,39.4
1720.3,39.1
1721.25,39.4
1722.25,39.6
1723.2,39.4
1724.2,39.9
1725.2,39.6
1726.15,39.1
1727.15,39.8
1728.15,39.5
1729.1,39.8
1730.1,39.6
1731.1,39.8
1732.05,39.4
1733.05,39.6
1734.0,39.5
1735.0,39.5
1736.0,39.2
1736.95,39.6
1737.95,39.5
1738.95,39.4
1739.9,39.5
1740.9,39.5
1741.9,39.1
1742.85,39.4
1743.85,39.4
1744.8,39.4
1745.8,39.4
1746.8,39.2
1747.75,39.4
1748.75,39.6
1749.75,39.8
1750.7,39.5
1751.7,39.8
1752.7,39.5
1753.65,39.6
1754.65,39.6
1755.6,39.6
1756.6,39.5
1757.6,39.2
1758.55,39.5
1759.55,39.5
1760.55,39.5
1761.5,39.5
1762.5,39.4
1763.5,39.5
1764.45,39.8
1765.45,39.8
1766.4,39.4
1767.4,39.8
1768.4,38.9
1769.35,39.2
1770.35,39.1
1771.35,38.9
1772.3,38.3
1773.3,38.6
1774.3,39.9
1775.25,38.2
1776.25,39.5
1777.2,38.7
1778.2,39.2
1779.2,40.4
1780.15,40.4
1781.15,40.0
1782.15,39.4
1783.1,39.0
1784.1,39.9
1785.1,39.2
1786.05,39.5
1787.05,39.1
1788.05,40.0
1789.0,39.4
1790.0,40.0
1790.95,40.0
1791.95,38.9
1792.95,39.9
1793.9,39.6
1794.9,39.8
1795.9,39.8
1796.85,39.6
1797.85,40.0
1798.85,40.0
1799.8,39.8
1800.8,39.6
1801.75,40.0
1802.75,39.5
1803.75,39.9
1804.7,39.9
1805.7,39.9
1806.7,39.6
1807.65,39.9
1808.65,39.6
1809.65,39.6
1810.6,40.3
1811.6,39.6
1812.6,40.3
1813.55,39.6
1814.55,39.8
1815.5,39.5
1816.5,39.9
1817.5,40.3
1818.45,39.5
1819.45,39.4
1820.45,39.9
1821.4,39.6
1822.4,39.6
1823.4,39.6
1824.35,39.6
1825.35,39.6
1826.3,39.8
1827.3,39.6
1828.3,39.8
1829.25,39.8
1830.25,39.9
1831.25,39.6
1832.2,39.8
1833.2,39.6
1834.2,39.6
1835.15,39.6
1836.15,39.6
1837.1,39.8
1838.1,39.5
1839.1,39.8
1840.05,39.5
1841.05,39.8
1842.05,39.5
1843.0,39.8
1844.0,39.9
1845.0,39.4
1845.95,39.9
1846.95,39.4
1847.9,39.9
1848.9,39.8
1849.9,39.9
1850.85,39.5
1851.85,39.8
1852.85,39.9
1853.8,39.9
1854.8,39.9
1855.8,39.9
1856.75,39.8
1857.75,39.9
1858.7,39.6
1859.7,39.6
1860.7,39.9
1861.65,39.9
1862.65,39.6
1863.65,39.6
1864.6,40.0
1865.6,39.5
1866.6,40.3
1867.55,39.6
1868.55,40.3
1869.5,39.9
1870.5,39.6
1871.5,39.5
1872.45,40.3
1873.45,39.9
1874.45,39.8
1875.4,39.6
1876.4,39.9
1877.4,39.8
1878.35,39.9
1879.35,39.6
1880.3,40.0
1881.3,39.8
1882.3,40.4
1883.25,39.8
1884.25,39.9
1885.25,39.9
1886.2,39.8
1887.2,39.6
1888.2,39.6
1889.15,40.0
1890.15,39.4
1891.15,39.9
1892.1,39.9
1893.1,40.3
1894.05,39.8
1895.05,40.0
1896.05,39.9
1897.0,39.9
1898.0,39.9
1899.0,39.6
1899.95,39.9
1900.95,39.9
1901.95,39.8
1902.9,39.8
1903.9,39.8
1904.85,39.8
1905.85,39.8
1906.85,39.9
1907.8,39.6
1908.8,39.5
1909.8,39.8
1910.75,39.9
1911.75,40.0
1912.75,39.9
1913.7,40.3
1914.7,39.6
1915.65,40.0
1916.65,39.8
1917.65,39.8
1918.6,39.9
1919.6,39.9
1920.6,39.8
1921.55,39.8
1922.55,40.0
1923.55,39.8
1924.5,39.8
1925.5,39.9
1926.45,39.5
1927.45,40.0
1928.45,39.5
1929.4,39.8
1930.4,39.6
1931.4,39.5
1932.35,39.5
1933.35,39.4
1934.35,39.6
1935.3,40.3
1936.3,40.3
1937.25,40.0
1938.25,39.8
1939.25,39.5
1940.2,39.6
1941.2,39.5
1942.2,39.6
1943.15,39.5
1944.15,39.5
1945.15,39.6
1946.1,39.5
1947.1,39.5
1948.05,39.5
1949.05,39.5
1950.05,39.5
1951.0,39.4
1952.0,39.5
1953.0,39.4
1953.95,39.4
1954.95,39.5
1955.95,39.4
1956.9,39.5
1957.9,39.0
1958.85,39.8
1959.85,39.2
1960.85,39.6
1961.8,39.5
1962.8,39.6
1963.8,39.5
1964.75,39.9
1965.75,39.2
1966.75,39.8
1967.7,39.8
1968.7,39.5
1969.7,39.6
1970.65,39.6
1971.65,39.8
1972.6,39.5
1973.6,39.5
1974.6,39.4
1975.55,39.5
1976.55,39.2
1977.55,39.4
1978.5,39.4
1979.5,39.4
1980.5,39.4
1981.45,39.9
1982.45,39.4
1983.4,39.8
1984.4,39.2
1985.4,39.8
1986.35,39.9
1987.35,39.9
1988.35,39.6
1989.3,39.6
1990.3,39.6
1991.3,39.5
1992.25,39.6
1993.25,39.4
1994.2,39.5
1995.2,39.5
1996.2,38.5
1997.15,39.5
1998.15,39.4
1999.15,39.5
2000.1,39.4
2001.1,39.4
2002.1,39.4
2003.05,39.0
2004.05,39.4
2005.0,39.4
2006.0,39.8
2007.0,39.1
2007.95,39.6
2008.95,39.1
2009.95,39.6
2010.9,39.4
2011.9,39.9
2012.9,39.5
2013.85,39.8
2014.85,39.4
2015.8,39.5
2016.8,39.6
2017.8,39.5
2018.75,39.2
2019.75,39.5
2020.75,39.4
2021.7,39.5
2022.7,39.4
2023.7,39.8
2024.65,39.4
2025.65,39.8
2026.6,39.4
2027.6,39.2
2028.6,39.8
2029.55,39.2
2030.55,39.6
2031.55,39.0
2032.5,39.5
2033.5,39.5
2034.5,40.6
2035.45,39.2
2036.45,39.5
2037.4,39.5
2038.4,39.4
2039.4,39.2
2040.35,39.4
2041.35,39.2
2042.35,39.2
2043.3,39.2
2044.3,39.4
2045.3,39.4
2046.25,39.4
2047.25,39.2
2048.25,38.9
2049.2,39.1
2050.2,39.6
2051.15,39.1
2052.15,39.4
2053.15,39.6
2054.1,39.8
2055.1,39.8
2056.1,39.5
2057.05,39.8
2058.05,39.6
2059.05,39.5
2060.0,39.2
2061.0,39.4
2061.95,39.9
2062.95,39.5
2063.95,39.4
2064.9,39.2
2065.9,39.2
2066.9,39.2
2067.85,39.2
2068.85,39.5
2069.85,39.2
2070.8,39.4
2071.8,39.2
2072.75,39.0
2073.75,39.1
2074.75,39.2
2075.7,39.5
2076.7,39.5
2077.7,39.5
2078.65,39.5
2079.65,39.5
2080.65,39.5
2081.6,39.6
2082.6,39.5
2083.55,39.8
2084.55,39.4
2085.55,39.1
2086.5,39.5
2087.5,39.2
2088.5,39.4
2089.45,39.2
2090.45,39.2
2091.45,39.9
2092.4,39.2
2093.4,39.5
2094.35,39.2
2095.35,39.0
2096.35,39.1
2097.3,39.4
2098.3,39.2
2099.3,39.6
2100.25,39.4
2101.25,39.2
2102.25,39.4
2103.2,39.2
2104.2,39.5
2105.15,39.2
2106.15,39.5
2107.15,39.2
2108.1,39.4
2109.1,39.2
2110.1,39.4
2111.05,39.2
2112.05,39.4
2113.05,39.4
2114.0,39.0
2115.0,39.2
2116.0,39.4
2116.95,39.1
2117.95,39.1
2118.9,39.1
2119.9,39.2
2120.9,39.1
2121.85,39.4
2122.85,39.6
2123.85,39.1
2124.8,39.8
2125.8,39.4
2126.8,39.5
2127.75,39.4
2128.75,39.2
2129.7,39.4
2130.7,39.8
2131.7,39.2
2132.65,39.1
2133.65,39.4
2134.65,39.4
2135.6,39.2
2136.6,39.0
2137.6,39.0
2138.55,39.2
2139.55,39.1
2140.5,39.5
2141.5,39.2
2142.5,39.4
2143.45,39.1
2144.45,39.0
2145.45,38.7
2146.4,37.7
2147.4,38.3
2148.4,37.9
2149.35,38.1
2150.35,38.1
2151.3,38.2
2152.3,38.3
2153.3,38.3
2154.25,38.2
2155.25,38.1
2156.25,38.1
2157.2,38.1
2158.2,38.2
2159.2,38.1
2160.15,37.9
2161.15,38.3
2162.1,37.9
2163.1,38.1
2164.1,38.2
2165.05,37.9
2166.05,38.2
2167.05,38.2
2168.0,37.8
2169.0,39.0
2170.0,38.3
2170.95,38.2
2171.95,38.1
2172.9,37.3
2173.9,38.3
2174.9,38.2
2175.85,37.9
2176.85,38.1
2177.85,38.3
2178.8,38.3
2179.8,38.1
2180.8,37.8
2181.75,38.1
2182.75,38.1
2183.7,38.2
2184.7,37.8
2185.7,38.2
2186.65,37.9
2187.65,38.3
2188.65,38.1
2189.6,37.8
2190.6,38.2
2191.6,38.2
2192.55,38.6
2193.55,37.9
2194.55,38.3
2195.5,38.2
2196.5,38.6
2197.45,38.3
2198.45,38.6
2199.45,38.5
2200.4,38.6
2201.4,38.3
2202.4,38.5
2203.35,38.3
2204.35,38.3
2205.35,38.3
2206.3,38.5
2207.3,38.3
2208.25,38.3
2209.25,38.2
2210.25,38.3
2211.2,38.1
2212.2,38.2
2213.2,37.9
2214.15,38.1
2215.15,38.1
2216.15,37.8
2217.1,38.6
2218.1,38.1
2219.05,38.5
2220.05,38.3
2221.05,38.3
2222.0,38.3
2223.0,38.7
2224.0,38.5
2224.95,38.5
2225.95,38.3
2226.95,38.5
2227.9,38.3
2228.9,38.3
2229.85,38.2
2230.85,38.3
2231.85,38.2
2232.8,38.2
2233.8,38.1
2234.8,37.7
2235.75,38.2
2236.75,38.2
2237.75,38.2
2238.7,38.5
2239.7,38.7
2240.65,38.1
2241.65,38.6
2242.65,38.1
2243.6,38.5
2244.6,38.5
2245.6,38.5
2246.55,38.3
2247.55,38.5
2248.55,37.9
2249.5,38.2
2250.5,38.1
2251.45,38.1
2252.45,37.9
2253.45,38.1
2254.4,38.1
2255.4,38.6
2256.4,38.9
2257.35,37.9
2258.35,37.9
2259.35,37.9
2260.3,38.2
2261.3,39.0
2262.25,38.9
2263.25,38.7
2264.25,39.1
2265.2,38.5
2266.2,38.5
2267.2,38.5
2268.15,38.3
2269.15,39.2
2270.15,38.7
2271.1,38.7
2272.1,38.7
2273.1,39.0
2274.05,39.2
2275.05,38.5
2276.0,39.6
2277.0,39.2
2278.0,39.1
2278.95,38.3
2279.95,39.4
2280.95,39.1
2281.9,38.3
2282.9,39.0
2283.9,39.1
2284.85,39.1
2285.85,39.1
2286.8,39.2
2287.8,39.1
2288.8,39.6
2289.75,39.2
2290.75,39.5
2291.75,39.5
2292.7,39.5
2293.7,39.6
2294.7,39.4
2295.65,39.5
2296.65,39.5
2297.6,39.5
2298.6,39.5
2299.6,39.5
2300.55,39.6
2301.55,39.4
2302.55,39.5
2303.5,39.4
2304.5,39.5
2305.5,39.4
2306.45,39.1
2307.45,39.2
2308.4,39.5
2309.4,40.0
2310.4,39.4
2311.35,39.8
2312.35,39.4
2313.35,39.8
2314.3,39.5
2315.3,39.8
2316.3,39.6
2317.25,39.6
2318.25,39.8
2319.2,39.6
2320.2,39.6
2321.2,39.6
2322.15,39.5
2323.15,39.8
2324.15,39.5
2325.1,39.6
2326.1,39.6
2327.1,39.8
2328.05,39.5
2329.05,39.1
2330.0,39.5
2331.0,39.6
2332.0,39.4
2332.95,39.5
2333.95,39.8
2334.95,39.9
2335.9,39.8
2336.9,39.6
2337.9,39.8
2338.85,39.6
2339.85,39.8
2340.8,39.6
2341.8,39.9
2342.8,39.6
2343.75,39.6
2344.75,39.1
2345.75,39.8
2346.7,39.8
2347.7,39.6
2348.7,39.5
2349.65,39.6
2350.65,39.4
2351.65,39.9
2352.6,39.1
2353.6,39.8
2354.55,39.4
2355.55,39.5
2356.55,39.9
2357.5,39.2
2358.5,39.9
2359.5,39.1
2360.45,39.8
2361.45,39.6
2362.45,39.9
2363.4,39.6
2364.4,39.8
2365.35,39.6
2366.35,39.6
2367.35,39.6
2368.3,39.8
2369.3,39.8
2370.3,39.6
2371.25,39.2
2372.25,39.5
2373.25,39.4
2374.2,39.5
2375.2,39.5
2376.15,39.8
2377.15,39.2
2378.15,39.2
2379.1,39.4
2380.1,39.9
2381.1,39.8
2382.05,39.6
2383.05,40.0
2384.05,39.5
2385.0,39.6
2386.0,40.3
2387.0,39.5
2387.95,39.6
2388.95,39.6
2389.9,39.5
2390.9,39.5
2391.9,39.4
2392.85,39.6
2393.85,39.4
2394.85,39.5
2395.8,39.4
2396.8,39.4
2397.8,39.4
2398.75,39.5
2399.75,39.4
2400.7,39.2
2401.7,39.1
2402.7,39.5
2403.65,39.8
2404.65,39.1
2405.65,39.9
2406.6,39.5
2407.6,39.6
2408.6,39.5
2409.55,39.5
2410.55,39.4
2411.5,39.5
2412.5,39.5
2413.5,39.6
2414.45,39.5
2415.45,39.5
2416.45,39.4
2417.4,39.5
2418.4,39.2
2419.4,39.6
2420.35,39.2
2421.35,39.5
2422.3,39.2
2423.3,39.5
2424.3,39.8
2425.25,39.2
2426.25,39.4
2427.25,40.0
2428.2,39.8
2429.2,39.4
2430.2,39.8
2431.15,39.4
2432.15,39.5
2433.1,39.4
2434.1,39.4
2435.1,39.6
2436.05,39.2
2437.05,39.5
2438.05,39.5
2439.0,39.4
2440.0,39.5
2441.0,39.2
2441.95,39.5
2442.95,39.4
2443.9,39.5
2444.9,39.4
2445.9,39.5
2446.85,39.2
2447.85,39.6
2448.85,39.6
2449.8,39.5
2450.8,39.6
2451.8,39.2
2452.75,39.6
2453.75,39.4
2454.7,39.6
2455.7,39.4
2456.7,39.5
2457.65,39.5
2458.65,39.4
2459.65,39.4
2460.6,39.4
2461.6,39.2
2462.6,39.5
2463.55,39.2
2464.55,39.4
2465.55,39.4
2466.5,39.0
2467.5,39.2
2468.45,39.5
2469.45,39.2
2470.45,39.2
2471.4,39.8
2472.4,39.0
2473.4,39.5
2474.35,39.1
2475.35,39.5
2476.35,39.5
2477.3,39.5
2478.3,39.4
2479.25,39.5
2480.25,39.4
2481.25,39.4
2482.2,39.5
2483.2,39.2
2484.2,39.4
2485.15,39.4
2486.15,39.2
2487.15,39.4
2488.1,39.2
2489.1,39.4
2490.05,39.4
2491.05,38.9
2492.05,39.4
2493.0,39.4
2494.0,39.2
2495.0,39.2
2495.95,39.5
2496.95,39.5
2497.95,39.5
2498.9,39.0
2499.9,39.4
2500.85,39.1
2501.85,39.2
2502.85,39.2
2503.8,39.4
2504.8,39.2
2505.8,39.4
2506.75,39.1
2507.75,38.9
2508.75,39.2
2509.7,39.2
2510.7,39.2
2511.65,39.2
2512.65,39.1
2513.65,38.6
2514.6,39.0
2515.6,39.0
2516.6,39.4
2517.55,39.2
2518.55,39.5
2519.55,38.9
2520.5,39.2
2521.5,39.0
2522.5,39.5
2523.45,39.4
2524.45,39.5
2525.4,39.2
2526.4,39.4
2527.4,39.2
2528.35,39.4
2529.35,39.2
2530.35,39.2
2531.3,39.1
2532.3,39.2
2533.3,39.1
2534.25,39.4
2535.25,39.1
2536.2,39.0
2537.2,39.0
2538.2,39.4
2539.15,39.1
2540.15,39.2
2541.15,39.4
2542.1,38.9
2543.1,39.4
2544.1,39.0
2545.05,39.5
2546.05,39.2
2547.0,39.2
2548.0,39.4
2549.0,39.4
2549.95,39.0
2550.95,39.4
2551.95,39.2
2552.9,39.2
2553.9,39.2
2554.9,39.1
2555.85,39.2
2556.85,39.1
2557.85,39.1
2558.8,38.7
2559.8,39.2
2560.75,39.1
2561.75,39.1
2562.75,38.7
2563.7,39.4
2564.7,38.9
2565.7,40.4
2566.65,39.5
2567.65,38.7
2568.65,39.0
2569.6,39.2
2570.6,39.1
2571.55,39.5
2572.55,39.1
2573.55,39.4
2574.5,39.0
2575.5,39.2
2576.5,39.2
2577.45,39.1
2578.45,38.7
2579.45,38.9
2580.4,38.5
2581.4,37.9
2582.35,38.7
2583.35,38.2
2584.35,38.3
2585.3,37.9
2586.3,38.2
2587.3,37.8
2588.25,38.5
2589.25,38.5
2590.25,38.5
2591.2,37.8
2592.2,38.3
2593.15,38.3
2594.15,38.3
2595.15,38.3
2596.1,38.6
2597.1,38.3
2598.1,38.2
2599.05,38.5
2600.05,38.5
2601.05,38.2
2602.0,38.6
2603.0,38.3
2603.95,38.3
2604.95,38.3
2605.95,38.5
2606.9,38.1
2607.9,38.3
2608.9,38.6
2609.85,38.1
2610.85,38.7
2611.85,38.6
2612.8,38.6
2613.8,38.6
2614.75,38.6
2615.75,38.7
2616.75,38.7
2617.7,38.6
2618.7,38.7
2619.7,38.6
2620.65,38.6
2621.65,38.5
2622.65,38.6
2623.6,38.2
2624.6,38.5
2625.6,38.3
2626.55,38.6
2627.55,38.5
2628.5,38.9
2629.5,38.5
2630.5,38.5
2631.45,38.9
2632.45,38.6
2633.45,38.6
2634.4,38.9
2635.4,38.6
2636.4,38.7
2637.35,38.2
2638.35,38.2
2639.3,38.2
2640.3,38.3
2641.3,38.1
2642.25,38.1
2643.25,37.9
2644.25,38.6
2645.2,37.1
2646.2,38.3
2647.2,37.9
2648.15,38.3
2649.15,38.9
2650.1,39.1
2651.1,38.9
2652.1,39.2
2653.05,38.1
2654.05,38.7
2655.05,39.1
2656.0,38.2
2657.0,39.4
2658.0,39.2
2658.95,39.4
2659.95,39.2
2660.95,39.4
2661.9,39.0
2662.9,39.8
2663.85,38.9
2664.85,38.7
2665.85,38.9
2666.8,39.2
2667.8,39.2
2668.8,39.0
2669.75,39.0
2670.75,39.1
2671.75,39.2
2672.7,39.0
2673.7,39.1
2674.65,39.2
2675.65,39.5
2676.65,39.2
2677.6,39.0
2678.6,39.6
2679.6,39.2
2680.55,39.9
2681.55,39.2
2682.55,39.8
2683.5,39.5
2684.5,40.0
2685.45,39.8
2686.45,39.8
2687.45,39.8
2688.4,39.6
2689.4,39.6
2690.4,39.8
2691.35,39.9
2692.35,39.8
2693.35,39.6
2694.3,39.8
2695.3,39.6
2696.25,39.8
2697.25,39.6
2698.25,39.2
2699.2,39.5
2700.2,39.5
2701.2,39.8
2702.15,39.8
2703.15,40.0
2704.15,39.9
2705.1,40.3
2706.1,39.4
2707.05,39.9
2708.05,39.8
2709.05,39.9
2710.0,39.9
2711.0,39.9
2712.0,39.8
2712.95,39.5
2713.95,39.8
2714.95,39.9
2715.9,39.5
2716.9,39.8
2717.85,39.5
2718.85,39.9
2719.85,39.5
2720.8,39.6
2721.8,39.6
2722.8,39.6
2723.75,39.5
2724.75,39.8
2725.75,39.8
2726.7,40.0
2727.7,39.8
2728.65,39.4
2729.65,40.0
2730.65,39.6
2731.6,40.0
2732.6,39.9
2733.6,40.0
2734.55,39.8
2735.55,39.6
2736.55,39.8
2737.5,39.9
2738.5,40.0
2739.45,39.8
2740.45,39.6
2741.45,39.9
2742.4,39.6
2743.4,39.8
2744.4,39.5
2745.35,39.6
2746.35,39.2
2747.35,40.0
2748.3,39.5
2749.3,39.1
2750.3,39.9
2751.25,39.5
2752.25,39.9
2753.2,40.0
2754.2,39.8
2755.2,39.6
2756.15,39.9
2757.15,39.6
2758.15,40.4
2759.1,39.8
2760.1,39.9
2761.1,39.6
2762.05,40.0
2763.05,39.4
2764.0,39.8
2765.0,39.5
2766.0,39.6
2766.95,39.5
2767.95,39.6
2768.95,39.5
2769.9,39.2
2770.9,39.8
2771.9,39.0
2772.85,39.9
2773.85,39.6
2774.85,39.8
2775.8,39.8
2776.8,39.8
2777.75,39.8
2778.75,39.8
2779.75,39.5
2780.7,39.6
2781.7,39.5
2782.7,39.5
2783.65,39.6
2784.65,39.6
2785.65,39.5
2786.6,39.6
2787.6,39.6
2788.55,39.6
2789.55,39.5
2790.55,39.5
2791.5,39.5
2792.5,39.4
2793.5,39.4
2794.45,39.4
2795.45,39.8
2796.45,39.2
2797.4,39.9
2798.4,39.5
2799.35,39.8
2800.35,39.5
2801.35,39.8
2802.3,39.8
2803.3,39.8
2804.3,39.6
2805.25,39.6
2806.25,39.5
2807.25,39.6
2808.2,39.6
2809.2,39.5
2810.15,39.4
2811.15,39.8
2812.15,39.2
2813.1,39.5
2814.1,39.5
2815.1,39.4
2816.05,39.8
2817.05,40.0
2818.05,40.3
2819.0,39.5
2820.0,39.8
2820.95,39.6
2821.95,39.8
2822.95,39.5
2823.9,39.6
2824.9,39.4
2825.9,39.8
2826.85,39.5
2827.85,39.5
2828.85,39.5
2829.8,39.5
2830.8,39.9
2831.75,39.5
2832.75,39.5
2833.75,39.5
2834.7,39.4
2835.7,39.5
2836.7,39.4
2837.65,39.4
2838.65,39.4
2839.65,39.4
2840.6,39.4
2841.6,39.4
2842.6,39.8
2843.55,39.4
2844.55,39.8
2845.5,39.0
2846.5,39.8
2847.5,39.5
2848.45,39.6
2849.45,39.6
2850.45,39.6
2851.4,39.5
2852.4,39.4
2853.4,39.5
2854.35,39.4
2855.35,39.2
2856.3,39.5
2857.3,39.4
2858.3,39.2
2859.25,39.0
2860.25,39.1
2861.25,39.2
2862.2,39.1
2863.2,39.2
2864.2,39.4
2865.15,39.5
2866.15,39.4
2867.1,39.5
2868.1,39.4
2869.1,39.5
2870.05,39.5
2871.05,39.5
2872.05,39.5
2873.0,39.5
2874.0,39.5
2875.0,39.1
2875.95,39.8
2876.95,39.4
2877.95,39.2
2878.9,39.4
2879.9,39.4
2880.85,39.5
2881.85,39.4
2882.85,39.0
2883.8,39.2
2884.8,39.6
2885.8,39.5
2886.75,39.2
2887.75,39.8
2888.75,39.8
2889.7,39.8
2890.7,39.5
2891.65,39.5
2892.65,39.5
2893.65,39.8
2894.6,39.4
2895.6,39.4
2896.6,39.5
2897.55,39.4
2898.55,39.5
2899.55,39.2
2900.5,39.2
2901.5,39.4
2902.45,39.1
2903.45,39.5
2904.45,39.2
2905.4,39.6
2906.4,39.1
2907.4,38.9
2908.35,39.1
2909.35,39.2
2910.35,39.5
2911.3,39.1
2912.3,39.8
2913.25,39.1
2914.25,39.6
2915.25,39.5
2916.2,39.5
2917.2,39.2
2918.2,39.5
2919.15,39.5
2920.15,39.4
2921.15,39.4
2922.1,39.2
2923.1,39.4
2924.05,39.4
2925.05,39.1
2926.05,39.4
2927.0,38.7
2928.0,39.0
2929.0,39.0
2929.9,39.2
2930.85,39.2
2931.85,39.0
2932.8,39.5
2933.8,39.1
2934.75,39.4
2935.75,39.2
2936.75,39.5
2937.7,39.4
2938.7,39.6
2939.7,39.2
2940.65,39.6
2941.65,39.2
2942.65,39.4
2943.6,39.4
2944.6,39.4
2945.6,39.4
2946.55,39.1
2947.55,39.1
2948.5,39.2
2949.5,39.1
2950.5,39.5
2951.45,39.1
2952.45,39.1
2953.45,39.1
2954.4,39.2
2955.4,39.0
2956.4,39.0
2957.35,39.4
2958.35,39.4
2959.3,39.4
2960.3,39.0
2961.3,39.4
2962.25,39.2
2963.25,39.4
2964.25,39.2
2965.2,39.4
2966.2,39.4
2967.2,39.1
2968.15,39.5
2969.15,39.4
2970.1,38.9
2971.1,39.2
2972.1,39.0
2973.05,39.2
2974.05,39.1
2975.05,39.2
2976.0,39.0
2977.0,39.5
2978.0,39.0
2978.95,39.1
2979.95,39.4
2980.9,39.1
2981.9,39.5
2982.9,39.1
2983.85,39.5
2984.85,39.2
2985.85,39.4
2986.8,39.2
2987.8,39.5
2988.8,39.2
2989.75,39.4
2990.75,39.2
2991.7,39.8
2992.7,39.4
2993.7,39.1
2994.65,39.2
2995.65,38.9
2996.65,38.7
2997.6,38.6
2998.6,38.3
2999.6,37.4
3000.55,37.9
3001.55,38.9
3002.5,38.3
3003.5,37.5
3004.5,39.0
3005.45,38.7
3006.45,37.9
3007.45,39.0
3008.4,38.2
3009.4,39.4
3010.4,37.9
3011.35,38.7
3012.35,38.6
3013.35,37.8
3014.3,37.7
3015.3,39.6
3016.25,37.5
3017.25,37.9
3018.25,39.1
3019.2,39.1
3020.2,38.9
3021.2,38.9
3022.15,39.4
3023.15,39.5
3024.15,38.7
3025.1,38.9
3026.1,39.1
3027.05,39.4
3028.05,39.1
3029.05,38.7
3030.0,38.9
3031.0,39.4
3032.0,39.2
3032.95,38.7
3033.95,39.1
3034.95,39.5
3035.9,39.5
3036.9,39.4
3037.85,38.9
3038.85,39.4
3039.85,39.0
3040.8,39.4
3041.8,39.9
3042.8,40.0
3043.75,39.2
3044.75,39.6
3045.75,39.1
3046.7,40.0
3047.7,39.2
3048.7,40.3
3049.65,39.6
3050.65,39.8
3051.6,39.0
3052.6,39.5
3053.6,39.0
3054.55,39.9
3055.55,39.5
3056.55,39.2
3057.5,39.1
3058.5,39.4
3059.45,40.0
3060.45,39.5
3061.45,39.5
3062.4,40.4
3063.4,40.3
3064.4,39.4
3065.35,39.9
3066.35,39.4
3067.35,39.5
3068.3,39.5
3069.3,39.8
3070.3,39.5
3071.25,39.4
3072.25,39.6
3073.2,39.4
3074.2,39.8
3075.2,39.4
3076.15,39.6
3077.15,39.6
3078.15,38.6
3079.1,39.2
3080.1,39.6
3081.1,39.5
3082.05,39.5
3083.05,39.5
3084.0,39.6
3085.0,39.6
3086.0,39.2
3086.95,39.6
3087.95,39.5
3088.95,39.4
3089.9,39.8
3090.9,39.4
3091.9,39.4
3092.85,39.2
3093.85,39.1
3094.8,39.4
3095.8,39.1
3096.8,39.6
3097.75,39.1
3098.75,39.8
3099.75,39.2
3100.7,39.9
3101.7,39.5
3102.7,39.9
3103.65,39.8
3104.65,39.9
3105.6,39.9
3106.6,39.8
3107.6,39.8
3108.55,39.9
3109.55,39.8
3110.55,39.9
3111.5,39.6
3112.5,40.0
3113.5,39.8
3114.45,40.4
3115.45,39.9
3116.45,39.5
3117.4,40.0
3118.4,39.5
3119.35,40.0
