Time (s),Volts
170845.46,-162.64
170975.55,-162.57
171106.25,-162.49
171237.52,-162.42
171369.39,-162.35
171502.44,-162.24
171636.07,-162.18
171770.31,-162.13
171905.17,-162.1
172040.58,-162.05
172176.61,-162.0
172313.21,-161.96
172450.39,-161.93
172588.2,-161.89
172726.57,-161.85
172865.54,-161.82
173005.66,-161.77
173146.37,-161.74
173287.7,-161.71
173429.64,-161.7
173572.21,-161.67
173715.29,-161.64
173858.96,-161.62
174003.18,-161.61
174148.04,-161.58
174293.47,-161.56
174439.54,-161.54
174586.2,-161.53
174733.41,-161.51
174881.19,-161.49
175029.56,-161.47
175178.55,-161.47
175328.14,-161.45
175478.33,-161.43
175629.11,-161.42
175780.45,-161.42
175932.38,-161.4
176084.93,-161.38
176238.1,-161.37
176392.41,-161.36
176547.27,-161.34
176702.78,-161.33
176858.91,-161.33
177016.2,-161.3
177174.1,-161.3
177332.56,-161.3
177491.6,-161.28
177651.24,-161.27
177811.48,-161.27
177972.29,-161.27
178133.73,-161.25
178295.7,-161.24
178458.34,-161.24
178621.51,-161.24
178785.28,-161.23
178949.63,-161.22
179114.62,-161.21
179281.94,-161.19
179449.8,-161.2
179618.26,-161.18
179787.32,-161.18
179957.01,-161.17
180127.33,-161.18
180298.18,-161.17
180469.62,-161.16
180641.67,-161.16
180814.33,-161.16
180987.57,-161.15
180991.17,-160.95
180995.47,-160.94
181000.35,-160.94
181005.85,-160.95
181011.93,-160.94
181018.59,-160.94
181025.89,-160.93
181033.75,-160.94
181042.21,-160.94
181051.24,-160.94
181060.89,-160.93
181071.12,-160.94
181081.99,-160.94
181093.45,-160.93
181105.46,-160.93
181118.04,-160.94
181131.19,-160.94
181144.94,-160.93
181159.33,-160.93
181174.33,-160.94
181189.89,-160.93
181206.03,-160.93
181222.79,-160.93
181240.12,-160.94
181258.09,-160.93
181276.63,-160.93
181295.77,-160.93
181315.44,-160.93
181335.71,-160.93
181356.55,-160.92
181378.02,-160.93
181400.1,-160.93
181422.8,-160.93
181446.07,-160.93
181469.92,-160.92
181494.31,-160.93
181519.28,-160.93
181544.84,-160.92
181571.04,-160.92
181597.81,-160.93
181625.2,-160.92
181653.14,-160.92
181681.7,-160.92
181710.85,-160.93
181740.61,-160.92
181771.55,-160.92
181803.03,-160.93
181835.12,-160.92
181867.77,-160.92
181901.03,-160.92
181934.9,-160.93
181969.39,-160.92
182004.43,-160.92
182040.08,-160.92
182076.32,-160.93
182113.13,-160.92
182150.55,-160.92
182188.59,-160.91
182227.19,-160.92
182266.38,-160.92
182306.15,-160.91
182346.54,-160.91
182387.54,-160.92
182429.13,-160.92
182471.27,-160.91
182514.01,-160.91
182557.33,-160.92
182601.21,-160.92
182645.72,-160.91
182690.86,-160.91
182736.58,-160.92
182782.89,-160.91
182829.75,-160.91
182877.24,-160.91
182925.29,-160.92
182928.75,-160.89
182932.49,-160.89
182936.79,-160.88
182941.66,-160.88
182947.14,-160.89
182953.2,-160.89
182965.59,-160.88
182978.57,-160.89
182992.12,-160.88
183006.29,-160.88
183021.09,-160.89
183036.46,-160.88
183052.42,-160.88
183068.94,-160.88
183086.06,-160.89
183103.74,-160.88
183122.06,-160.88
183140.99,-160.88
183160.48,-160.89
183180.57,-160.88
183201.2,-160.88
183222.45,-160.88
183244.32,-160.88
183266.79,-160.88
183289.82,-160.88
183313.42,-160.88
183337.62,-160.89
183362.39,-160.88
183387.77,-160.88
183413.77,-160.88
183440.33,-160.88
183467.51,-160.88
183495.28,-160.88
183523.63,-160.88
183552.56,-160.88
183582.07,-160.88
183612.22,-160.87
183642.97,-160.87
183674.29,-160.88
183706.19,-160.88
183738.65,-160.87
183771.7,-160.87
183805.33,-160.88
183839.59,-160.88
183874.44,-160.87
183909.92,-160.87
183945.96,-160.88
183982.57,-160.87
184019.76,-160.87
184057.61,-160.87
184096.08,-160.88
184135.1,-160.87
184174.66,-160.87
184214.81,-160.87
184255.54,-160.88
184296.86,-160.87
184338.78,-160.87
184381.35,-160.87
184424.5,-160.88
184468.2,-160.87
184512.47,-160.87
184557.35,-160.87
184602.83,-160.88
184648.88,-160.87
184696.15,-160.87
184743.98,-160.88
184792.4,-160.87
184841.37,-160.87
184890.98,-160.87
184941.22,-160.88
184992.05,-160.87
185043.46,-160.87
185095.43,-160.87
185147.97,-160.87
185201.07,-160.87
185254.84,-160.87
185309.21,-160.86
185364.12,-160.87
185419.65,-160.87
185475.76,-160.86
185532.49,-160.86
185589.81,-160.87
185647.7,-160.87
185706.19,-160.86
185765.31,-160.86
185824.96,-160.87
185885.2,-160.87
185946.03,-160.86
186007.5,-160.86
186069.56,-160.87
186132.21,-160.87
186195.42,-160.86
186259.23,-160.86
186323.62,-160.87
186388.56,-160.87
186454.16,-160.86
186520.91,-160.87
186588.26,-160.86
186656.15,-160.86
186724.68,-160.86
186793.77,-160.87
186863.48,-160.86
186933.81,-160.86
187004.73,-160.86
187077.39,-160.86
187150.62,-160.86
187224.48,-160.87
187298.96,-160.86
187374.0,-160.86
187449.63,-160.86
187525.84,-160.87
187602.64,-160.86
187606.12,-160.87
187609.89,-160.86
187614.24,-160.86
187619.19,-160.86
187624.76,-160.87
187630.93,-160.86
187637.65,-160.86
187644.99,-160.86
187652.92,-160.87
187661.43,-160.86
187670.54,-160.86
187680.26,-160.86
187690.57,-160.86
187701.47,-160.86
187712.92,-160.86
187724.98,-160.85
187739.43,-160.86
187754.46,-160.86
187770.04,-160.86
187786.21,-160.86
187803.01,-160.85
187820.37,-160.86
187838.33,-160.86
187856.85,-160.85
187876.01,-160.85
187895.76,-160.86
187916.09,-160.86
187937.03,-160.85
187959.14,-160.86
187981.83,-160.86
188005.11,-160.85
188029.01,-160.85
188053.47,-160.86
188078.49,-160.86
188104.09,-160.85
188130.32,-160.85
188157.18,-160.86
188184.6,-160.86
188212.63,-160.85
188241.3,-160.85
188270.52,-160.86
188300.3,-160.86
188330.67,-160.85
188361.66,-160.85
188393.26,-160.86
188425.43,-160.86
188458.15,-160.85
188491.47,-160.85
188525.4,-160.86
188559.93,-160.85
188595.05,-160.85
188630.81,-160.85
188667.09,-160.86
188703.98,-160.85
188741.46,-160.85
188779.51,-160.85
188818.13,-160.86
188857.34,-160.85
188897.13,-160.85
188937.57,-160.85
188978.6,-160.86
189020.22,-160.85
189062.42,-160.85
189105.23,-160.85
189148.62,-160.86
189192.61,-160.85
189237.15,-160.85
189282.29,-160.85
189328.03,-160.86
189374.36,-160.85
189421.26,-160.85
189468.75,-160.85
189516.89,-160.86
189565.58,-160.85
189614.89,-160.85
189664.8,-160.85
189715.28,-160.85
189766.33,-160.85
189817.94,-160.85
189870.21,-160.85
189923.67,-160.85
189977.67,-160.85
190032.27,-160.85
190087.49,-160.85
190143.27,-160.85
190199.65,-160.84
190256.65,-160.84
190314.19,-160.85
190372.36,-160.85
190431.09,-160.84
190490.42,-160.84
190550.34,-160.85
190610.85,-160.85
190673.17,-160.85
190736.02,-160.85
190799.46,-160.84
190863.56,-160.84
190928.22,-160.85
190993.48,-160.85
191059.29,-160.84
191125.71,-160.84
191193.32,-160.85
191261.54,-160.84
191330.91,-160.85
191400.85,-160.84
191471.43,-160.84
191542.6,-160.84
191614.34,-160.85
191686.64,-160.85
191759.52,-160.84
191833.07,-160.84
191907.23,-160.85
191981.9,-160.84
192057.18,-160.84
192133.09,-160.84
192210.75,-160.84
192288.99,-160.84
192367.83,-160.85
192447.29,-160.84
192527.3,-160.84
192607.94,-160.84
192689.15,-160.85
192770.93,-160.84
192853.32,-160.84
192936.88,-160.85
193021.04,-160.84
193105.78,-160.84
193191.11,-160.84
193277.04,-160.85
193363.56,-160.84
193450.66,-160.84
193538.4,-160.84
193626.7,-160.85
193715.57,-160.84
193805.03,-160.84
193895.15,-160.84
193985.85,-160.85
194077.1,-160.84
194168.93,-160.84
194261.34,-160.84
194264.85,-160.84
194269.19,-160.84
194274.15,-160.84
194279.74,-160.84
194285.91,-160.84
194292.64,-160.84
194300.02,-160.84
194307.95,-160.85
194316.48,-160.84
194325.57,-160.84
194335.28,-160.83
194345.56,-160.84
194356.45,-160.84
194367.9,-160.84
194379.99,-160.84
194393.24,-160.84
194407.09,-160.84
194421.57,-160.84
194436.64,-160.84
194452.22,-160.84
194468.41,-160.83
194485.2,-160.84
194502.57,-160.84
194520.54,-160.84
194539.1,-160.83
194559.46,-160.84
194580.41,-160.83
194601.96,-160.83
194624.11,-160.84
194647.38,-160.83
194671.29,-160.83
194695.76,-160.84
194720.83,-160.84
194746.46,-160.83
194772.7,-160.83
194799.55,-160.84
194826.98,-160.84
194855.01,-160.83
194883.64,-160.83
194912.83,-160.84
194942.63,-160.84
194973.0,-160.83
195003.97,-160.83
195035.54,-160.84
195067.71,-160.84
195100.5,-160.83
195133.85,-160.83
195168.98,-160.83
195204.71,-160.83
195240.99,-160.84
195277.92,-160.84
195315.45,-160.83
195353.53,-160.83
195392.22,-160.84
195431.43,-160.83
195471.23,-160.83
195511.67,-160.83
195552.72,-160.84
195594.33,-160.84
195637.15,-160.83
195680.56,-160.84
195724.57,-160.83
195769.11,-160.83
195814.26,-160.83
195860.0,-160.84
195906.34,-160.83
195953.87,-160.83
196001.97,-160.84
196050.63,-160.83
196099.91,-160.83
196149.83,-160.83
196200.35,-160.84
196251.42,-160.83
196303.03,-160.83
196355.24,-160.83
196408.07,-160.84
196461.48,-160.83
196516.13,-160.83
196571.38,-160.84
196574.87,-160.84
196578.64,-160.83
196582.99,-160.83
196587.92,-160.83
196593.49,-160.84
196599.68,-160.83
196606.41,-160.83
196613.76,-160.83
196621.69,-160.84
196630.22,-160.83
196639.33,-160.83
196649.06,-160.83
196659.36,-160.84
196670.25,-160.83
196681.71,-160.83
196693.77,-160.83
196708.82,-160.84
196724.42,-160.83
196741.2,-160.83
196758.56,-160.84
196776.5,-160.83
196795.04,-160.83
196814.18,-160.83
196833.92,-160.84
196854.26,-160.83
196875.2,-160.83
196878.7,-160.8
196882.46,-160.8
196886.8,-160.79
196891.74,-160.79
196897.32,-160.8
196903.48,-160.8
196910.21,-160.79
196917.57,-160.79
196925.5,-160.8
196934.01,-160.8
196943.1,-160.79
196952.82,-160.8
196963.1,-160.8
196974.01,-160.8
196985.47,-160.8
196997.52,-160.79
197010.16,-160.8
197023.96,-160.79
197038.4,-160.8
197053.44,-160.8
197069.03,-160.8
197085.19,-160.8
197101.98,-160.8
197119.35,-160.8
197137.31,-160.8
197155.83,-160.8
197176.16,-160.8
197197.08,-160.8
197219.19,-160.81
197241.89,-160.8
197265.18,-160.8
197289.08,-160.8
197313.51,-160.81
197338.53,-160.8
197364.11,-160.8
197390.34,-160.8
197417.78,-160.8
197445.81,-160.8
197475.02,-160.81
197504.77,-160.8
197535.18,-160.8
197566.15,-160.8
197597.71,-160.81
197629.87,-160.8
197662.6,-160.8
197695.94,-160.8
197729.87,-160.81
197764.39,-160.8
197799.51,-160.8
197835.24,-160.8
197871.53,-160.81
197908.41,-160.8
197945.87,-160.8
197983.93,-160.8
198022.55,-160.81
198061.77,-160.8
198101.59,-160.8
198142.03,-160.8
198183.65,-160.8
198225.84,-160.8
198268.61,-160.8
198311.99,-160.81
198356.54,-160.8
198401.68,-160.8
198447.4,-160.81
198493.72,-160.8
198540.65,-160.88
198588.78,-160.84
198637.5,-160.81
198686.82,-160.81
198736.72,-160.81
198787.2,-160.81
198838.24,-160.81
198889.86,-160.81
198942.14,-160.81
198995.02,-160.81
199048.46,-160.81
199102.48,-160.81
199157.11,-160.81
199212.37,-160.81
199268.14,-160.81
199324.54,-160.8
199381.53,-160.81
199439.08,-160.81
199497.24,-160.81
199555.97,-160.81
199615.33,-160.8
199675.26,-160.81
199735.78,-160.81
199797.53,-160.8
199859.85,-160.81
199923.28,-160.8
199987.33,-160.8
200051.99,-160.81
200117.25,-160.81
200183.08,-160.8
200249.53,-160.81
200316.56,-160.82
200384.16,-160.86
200452.35,-160.84
200521.15,-160.83
200590.53,-160.83
200660.53,-160.82
200731.1,-160.82
200802.25,-160.82
200873.98,-160.82
200946.3,-160.82
201019.2,-160.81
201092.76,-160.81
201167.44,-160.82
201242.71,-160.81
201318.62,-160.81
201395.13,-160.82
201472.21,-160.82
201549.96,-160.81
201628.32,-160.84
201707.31,-160.92
201786.89,-160.92
201867.7,-160.92
201949.16,-160.93
202031.21,-160.93
202113.84,-160.93
202197.1,-160.92
202280.95,-160.95
202366.03,-161.35
202451.75,-162.3
202538.09,-163.38
202625.03,-165.22
202712.57,-166.65
202800.76,-168.19
202889.57,-169.82
202978.98,-171.64
203069.01,-172.5
203159.67,-172.8
203252.65,-167.79
203346.25,-168.21
203440.42,-169.25
203535.2,-166.71
203630.55,-163.02
203726.51,-163.22
203823.05,-164.42
203920.19,-164.59
204017.92,-164.97
204116.19,-166.32
204215.06,-167.36
204314.54,-167.19
204414.64,-167.2
204515.3,-167.5
204616.54,-167.58
204718.37,-167.98
204820.8,-165.82
204923.84,-165.03
205027.48,-166.46
205131.66,-166.5
205236.43,-168.31
205341.84,-170.29
205447.82,-170.27
205555.02,-173.99
205662.87,-175.17
205771.34,-176.59
205880.35,-177.44
205989.94,-177.68
206100.14,-163.36
206210.95,-165.4
206322.37,-168.04
206434.39,-169.49
206546.98,-169.75
206660.15,-173.77
206773.89,-175.02
206888.26,-176.58
207003.24,-175.79
207118.8,-172.0
207234.89,-168.74
207351.58,-169.95
207468.87,-170.64
207586.75,-167.7
207705.86,-167.1
207825.54,-167.06
207945.82,-165.82
208066.65,-163.67
208188.07,-163.56
208310.08,-163.51
208432.73,-164.18
208555.94,-164.05
208679.74,-166.65
208804.72,-168.11
208930.34,-168.6
209056.64,-169.94
209183.56,-173.72
209311.14,-175.39
209439.27,-177.5
209568.05,-179.93
209697.47,-181.57
209827.53,-183.89
209958.19,-184.04
210089.47,-166.06
210221.32,-165.59
210353.71,-165.24
210486.68,-164.98
210620.27,-164.77
210754.48,-164.6
210889.25,-164.44
211024.63,-164.29
211160.63,-164.17
211297.19,-164.07
211434.34,-163.96
211572.08,-163.87
211710.42,-163.78
211849.92,-163.63
211990.61,-163.5
212132.5,-163.38
212274.98,-163.33
212418.04,-163.28
212561.68,-163.24
212705.95,-163.19
212850.77,-163.15
212996.2,-163.11
213142.78,-163.03
213290.59,-162.96
213438.97,-162.94
213587.91,-162.91
213737.46,-162.88
213887.64,-162.85
214038.41,-162.83
214189.74,-162.8
214341.64,-162.78
214494.13,-162.75
214647.23,-162.74
214800.94,-162.72
214955.83,-162.67
215111.29,-162.66
215267.36,-162.64
215424.04,-162.62
215581.33,-162.6
215739.19,-162.6
215897.62,-162.58
216056.61,-162.56
216216.22,-162.55
216376.42,-162.54
216537.21,-162.52
216698.62,-162.51
216860.61,-162.5
217023.21,-162.49
217187.55,-162.45
217352.49,-162.45
217517.99,-162.44
217684.1,-162.43
217850.8,-162.42
218018.09,-162.42
218185.96,-162.4
218354.43,-162.39
218523.52,-162.38
218693.19,-162.39
218863.45,-162.37
219034.28,-162.36
219205.72,-162.36
219377.74,-162.36
219550.33,-162.35
219723.5,-162.34
219897.26,-162.33
220071.66,-162.33
220246.65,-162.32
220422.22,-162.31
220598.39,-162.31
220775.13,-162.31
220952.49,-162.3
221130.42,-162.29
221308.95,-162.29
221488.07,-162.29
221667.76,-162.28
221848.67,-162.27
222030.17,-162.27
222212.84,-162.26
222396.12,-162.25
222579.96,-162.26
222764.96,-162.24
222950.58,-162.24
223136.81,-162.24
223323.61,-162.24
223511.02,-162.23
223699.03,-162.22
223887.6,-162.23
224076.79,-162.22
224266.57,-162.21
224456.93,-162.21
224647.87,-162.22
224839.38,-162.21
225031.49,-162.2
225224.2,-162.2
225418.08,-162.2
225612.55,-162.19
225807.66,-162.19
226003.36,-162.2
226199.62,-162.19
226396.42,-162.18
226593.82,-162.18
226791.85,-162.19
226990.48,-162.18
227189.7,-162.18
227390.12,-162.18
227591.1,-162.17
227792.69,-162.17
227994.89,-162.16
228197.66,-162.17
228401.01,-162.16
228604.95,-162.16
228809.49,-162.16
229014.63,-162.16
229220.37,-162.16
229426.7,-162.15
229633.63,-162.15
229841.15,-162.16
230049.83,-162.15
230259.11,-162.14
230468.95,-162.15
230679.38,-162.14
230890.39,-162.14
231102.66,-162.14
231315.51,-162.14
231528.92,-162.13
231742.93,-162.13
231957.51,-162.14
232173.3,-162.13
232389.66,-162.12
232608.4,-162.12
232827.7,-162.13
233047.55,-162.12
233268.02,-162.12
233489.13,-162.11
233710.84,-162.12
233933.16,-162.11
234155.99,-162.11
234379.44,-162.11
234603.53,-162.12
234828.2,-162.11
235057.91,-162.1
235288.18,-162.11
235519.05,-162.1
235751.01,-162.1
235983.56,-162.09
236217.81,-162.1
236455.45,-162.09
236702.96,-162.08
236951.06,-162.08
237199.78,-162.07
237449.12,-162.07
237699.04,-162.08
237949.51,-162.07
238200.54,-162.07
238452.18,-162.07
238704.44,-162.07
238957.27,-162.07
239210.74,-162.06
239464.79,-162.06
239719.43,-162.07
239975.22,-162.06
240231.61,-162.06
240488.58,-162.07
240746.17,-162.06
241004.33,-162.06
241263.07,-162.06
241522.43,-162.06
241782.34,-162.06
242042.88,-162.06
242304.01,-162.05
242565.75,-162.06
242828.08,-162.06
243090.97,-162.05
243354.46,-162.05
243618.53,-162.06
243883.16,-162.05
244148.38,-162.05
244414.23,-162.05
244680.69,-162.06
244947.71,-162.05
245215.34,-162.05
245483.54,-162.05
245752.35,-162.05
246021.75,-162.05
246025.27,-162.05
246029.04,-162.04
246033.38,-162.04
246038.36,-162.04
246043.94,-162.05
246050.1,-162.04
246058.06,-162.05
246066.57,-162.04
246075.65,-162.04
246085.36,-162.04
246095.64,-162.04
246106.54,-162.04
246118.01,-162.03
246130.12,-162.03
246143.97,-162.03
246158.45,-162.03
246173.51,-162.04
246189.16,-162.03
246205.34,-162.03
246222.12,-162.03
246239.48,-162.04
246257.45,-162.03
246275.99,-162.03
246295.13,-162.03
246314.89,-162.03
246335.26,-162.03
246356.2,-162.03
246377.76,-162.02
246399.88,-162.03
246422.58,-162.03
246445.86,-162.02
246469.75,-162.02
246494.8,-162.03
246520.47,-162.02
246546.72,-162.02
246573.57,-162.03
246601.01,-162.02
246629.05,-162.02
246657.7,-162.02
246686.91,-162.03
246716.72,-162.02
246747.07,-162.02
246778.02,-162.02
246810.21,-162.02
246843.01,-162.01
246876.99,-162.02
246911.5,-162.02
246946.61,-162.08
246982.34,-162.06
247018.65,-162.05
247055.54,-162.04
247093.02,-162.03
247131.15,-162.03
247169.84,-162.04
247209.09,-162.03
247248.98,-162.02
247289.55,-162.1
247331.35,-162.14
247373.77,-162.15
247416.78,-162.23
247460.4,-162.21
247504.62,-162.37
247549.45,-162.2
247594.93,-162.32
247641.61,-162.21
247688.91,-162.21
247736.83,-162.21
247785.36,-162.22
247834.51,-162.22
247884.31,-162.54
247934.73,-162.25
247985.77,-162.23
248037.4,-162.32
248089.66,-162.25
248142.59,-162.21
248196.12,-162.21
248250.23,-162.21
248304.99,-162.18
248360.36,-162.18
248416.33,-162.2
248472.89,-162.42
248530.02,-162.3
248587.79,-162.43
248646.79,-162.7
248707.07,-166.18
248768.08,-167.95
248829.68,-169.87
248891.87,-171.5
248954.71,-172.85
249018.17,-174.17
249082.26,-175.13
249146.92,-175.85
249212.19,-176.67
249278.06,-172.94
249344.5,-163.56
249411.47,-168.13
249479.07,-170.49
249547.28,-169.59
249616.06,-164.78
249685.44,-166.81
249755.45,-166.56
249826.06,-166.47
249897.26,-166.36
249968.99,-169.85
250041.32,-168.63
250114.28,-169.01
250188.41,-170.32
250263.72,-167.11
250339.63,-166.56
250416.16,-169.23
250493.28,-169.25
250571.68,-174.49
250650.76,-178.05
250731.11,-180.71
250812.08,-181.16
250893.61,-181.57
250975.74,-163.21
251058.48,-165.44
251141.84,-172.67
251225.9,-174.17
251310.54,-179.93
251395.81,-181.23
251481.64,-181.26
251568.07,-165.62
251655.11,-171.44
251742.72,-165.77
251830.94,-169.91
251919.68,-165.18
252009.04,-171.16
252099.6,-164.96
252190.76,-164.94
252282.52,-164.7
252374.83,-164.74
252467.72,-164.67
252561.22,-165.29
252655.33,-164.95
252750.04,-167.92
252845.34,-168.66
252941.26,-170.76
253037.8,-171.09
253134.95,-172.42
253232.76,-176.98
253331.29,-181.01
253431.73,-193.59
253532.79,-191.86
253634.42,-167.97
253736.64,-166.75
253839.42,-166.97
253942.81,-166.73
254046.83,-166.48
254151.45,-175.12
254256.67,-174.51
254362.5,-175.39
254469.03,-176.14
254576.16,-177.15
254683.9,-179.5
254792.3,-181.04
254901.37,-188.25
255011.07,-191.52
255121.42,-194.19
255232.38,-195.31
255343.94,-161.83
255456.06,-167.78
255568.79,-167.54
255682.08,-167.34
255796.09,-166.72
255911.18,-167.7
256026.83,-167.59
256143.11,-167.95
256259.98,-168.42
256377.43,-173.38
256495.46,-172.26
256614.11,-171.65
256733.4,-172.35
256853.28,-173.01
256973.69,-172.33
257094.7,-172.57
257216.32,-171.02
257338.59,-170.49
257461.47,-171.9
257585.01,-178.12
257709.19,-179.73
257834.04,-184.43
257959.52,-184.16
258085.68,-184.08
258212.4,-184.59
258339.71,-166.89
258468.84,-172.0
258598.58,-181.82
258728.92,-182.93
258859.84,-184.7
258991.32,-183.32
259123.41,-183.44
259256.08,-175.08
259389.37,-168.61
259523.21,-171.29
259657.66,-167.6
259792.7,-173.88
259928.34,-167.63
260064.61,-166.44
260201.43,-166.71
260338.83,-166.87
260476.88,-167.08
260615.54,-171.04
260754.78,-173.58
260894.62,-174.48
261035.16,-175.03
261176.33,-181.87
261318.18,-185.76
261460.71,-190.52
261603.95,-194.53
261747.76,-197.02
261892.18,-200.37
262037.2,-168.03
262182.82,-169.03
262329.02,-169.48
262476.4,-168.75
262624.43,-168.46
262773.02,-168.22
262922.16,-167.98
263071.89,-167.78
263222.22,-167.6
263373.17,-167.45
263524.68,-167.28
263677.37,-167.02
263830.65,-166.9
263984.55,-166.78
264139.05,-166.67
264294.1,-166.58
264449.79,-166.49
264606.0,-166.4
264762.8,-166.31
264920.81,-166.17
265080.01,-166.02
265239.84,-165.96
265400.24,-165.91
265561.23,-165.84
265722.81,-165.78
265885.0,-165.73
266047.76,-165.69
266211.07,-165.64
266374.98,-165.59
266539.51,-165.54
266704.64,-165.51
266870.38,-165.46
267036.68,-165.42
267203.59,-165.38
267371.11,-165.36
267539.16,-165.31
267707.79,-165.28
267877.02,-165.24
268046.86,-165.22
268217.27,-165.19
268388.29,-165.15
268560.51,-165.11
268733.31,-165.08
268906.69,-165.05
269080.69,-165.02
269255.3,-165.01
269430.45,-164.98
269606.75,-164.94
269783.7,-164.93
269961.2,-164.9
270139.97,-164.86
270319.27,-164.85
270499.17,-164.83
270679.63,-164.81
270860.67,-164.79
271042.33,-164.79
271224.55,-164.76
271407.42,-164.74
271590.91,-164.73
271774.96,-164.73
271960.15,-164.69
272145.99,-164.68
272332.44,-164.67
272519.45,-164.66
272707.01,-164.64
272895.14,-164.63
273083.89,-164.63
273273.22,-164.61
273463.19,-164.6
273653.75,-164.59
273844.88,-164.59
274036.64,-164.57
274228.94,-164.56
274421.86,-164.55
274615.37,-164.55
274809.45,-164.54
275004.12,-164.52
275199.39,-164.52
275396.42,-164.49
275594.08,-164.49
275792.3,-164.49
275991.13,-164.47
276190.5,-164.47
276390.53,-164.46
276591.12,-164.46
276792.27,-164.45
276994.01,-164.44
277196.95,-164.44
277400.49,-164.42
277604.65,-164.41
277810.17,-164.41
278016.08,-164.4
278222.54,-164.39
278429.64,-164.39
278637.37,-164.39
278845.66,-164.38
279054.55,-164.37
279264.04,-164.37
279474.05,-164.37
279685.26,-164.35
279897.07,-164.35
280109.48,-164.35
280322.5,-164.34
