Time (s),MC In,MC Out,Motor In,Motor Out
78710.72,13,13,11,13
78875.62,13,13,11,13
79041.0,13,13,11,13
79206.9,13,13,11,13
79373.27,13,12,11,13
79540.15,13,12,11,13
79707.52,13,12,11,13
79875.38,13,12,11,13
80043.72,13,12,11,13
80212.56,13,12,11,13
80381.9,13,12,11,13
80551.72,13,12,11,13
80722.03,13,12,11,13
80892.83,13,12,11,13
81064.13,13,12,11,13
81235.91,13,12,11,13
81408.2,13,12,11,13
81580.98,13,13,11,13
81754.27,12,13,11,13
81928.02,12,13,11,13
82102.28,12,13,11,13
82277.02,12,13,11,13
82452.24,13,13,11,13
82627.97,13,13,11,13
82804.18,13,12,11,13
82980.89,13,12,11,13
83158.11,13,12,11,13
83335.81,13,13,11,13
83514.15,13,12,11,13
83692.83,13,12,11,13
83872.0,13,12,11,13
84051.66,13,12,11,13
84231.82,13,12,11,13
84412.47,12,12,11,13
84593.62,12,12,11,13
84775.27,12,12,11,13
84957.39,12,12,11,13
85140.01,12,12,11,13
85323.11,13,12,11,13
85506.71,13,12,11,13
85690.81,13,12,11,13
85875.42,13,12,11,12
86060.5,13,12,11,13
86246.07,13,12,11,13
86432.13,13,12,11,13
86618.7,13,12,11,13
86805.75,13,12,11,13
86993.3,13,12,11,13
87181.33,13,12,11,13
87369.85,13,12,11,13
87558.87,13,12,11,13
87748.37,13,12,11,13
87938.38,13,12,11,13
88128.87,13,12,11,13
88319.85,13,12,11,13
88511.34,13,12,11,13
88703.31,13,12,11,13
88895.89,13,12,11,13
89088.85,13,12,11,13
89282.29,13,12,11,13
89476.23,13,12,11,13
89670.66,13,12,11,13
89865.59,13,12,11,13
90061.01,13,12,11,13
90256.93,13,13,11,13
90453.33,13,13,11,13
90650.23,13,12,11,13
90847.61,13,12,11,13
91045.5,13,13,11,13
91243.87,13,12,12,13
91442.75,13,13,11,13
91642.11,13,13,12,13
91841.96,13,13,12,13
92042.3,13,13,11,13
92243.13,13,13,11,13
92444.46,13,13,11,13
92646.28,13,13,12,13
92848.59,13,13,12,13
93051.39,13,13,11,13
93254.68,12,13,12,13
93458.47,13,13,12,13
93662.75,13,13,12,13
93867.53,13,13,12,13
94072.79,13,13,12,13
94278.56,13,13,12,13
94484.81,13,13,12,13
94691.57,13,13,12,13
94898.8,13,13,11,13
95106.53,13,13,12,13
95314.76,13,13,12,13
95523.47,13,12,12,13
95732.68,13,13,12,13
95942.39,13,13,12,13
96152.59,13,13,12,13
96363.27,13,13,12,13
96574.45,13,13,12,13
96786.11,13,13,12,13
96998.27,13,13,12,13
97210.92,13,13,12,13
97424.07,13,13,12,13
97637.71,13,13,12,13
97851.84,13,13,12,13
98066.46,13,13,11,13
98281.57,13,13,12,13
98497.18,13,13,12,13
98713.27,13,13,12,13
98929.87,13,13,12,13
99146.95,13,13,12,13
99364.52,13,13,12,13
99582.59,13,13,12,13
99801.16,13,13,12,13
100020.21,13,13,12,13
100239.76,13,13,12,13
100459.8,13,13,12,13
100680.34,13,13,12,13
100901.36,13,13,12,13
101122.88,13,13,12,13
101344.88,13,13,12,13
101567.39,13,13,12,13
101790.4,13,13,12,13
102013.89,13,13,12,13
102237.88,13,13,12,13
102462.35,13,13,12,13
102687.31,13,13,12,13
102912.77,13,13,12,13
103138.71,13,13,12,13
103365.15,13,13,12,13
103592.08,13,13,12,13
103819.52,13,13,12,13
104047.44,13,13,12,13
104275.84,13,13,12,13
104504.75,13,13,12,13
104734.14,13,13,12,13
104964.02,13,13,12,13
105194.4,13,13,12,13
105425.27,13,13,12,13
105656.65,13,13,12,13
105888.5,13,13,12,13
106120.85,13,13,12,13
106353.7,13,13,12,13
106587.04,13,13,12,13
106820.87,13,13,12,13
107055.18,13,13,12,13
107289.99,13,13,12,13
107525.48,13,13,12,13
107761.29,13,13,12,13
107997.57,13,13,12,13
108234.35,13,13,12,13
108471.61,13,13,12,13
108709.37,13,13,12,13
108947.63,13,13,12,13
109186.37,13,13,12,13
109425.62,13,13,12,13
109665.36,13,13,12,13
109905.58,13,13,12,13
110146.29,13,13,12,13
110387.5,13,13,12,13
110629.19,13,13,12,13
110871.39,13,13,12,13
111114.07,13,13,12,13
111357.25,13,13,12,13
111600.92,13,13,12,13
111845.07,13,13,12,13
112089.72,13,13,12,13
112334.87,13,13,12,13
112580.51,13,13,12,13
112826.65,13,13,12,13
113073.26,13,13,12,13
113320.39,13,13,12,13
113567.99,13,13,12,13
113816.08,13,13,11,13
114064.66,13,13,12,13
114313.74,13,13,12,13
114563.42,13,13,11,13
114813.49,13,13,12,13
115064.05,13,13,12,13
115315.1,13,13,12,13
115566.64,13,13,12,13
115818.67,13,13,12,13
116071.2,13,13,12,13
116324.21,13,13,12,13
116577.73,13,13,12,13
116831.73,13,13,12,13
117086.22,13,13,12,13
117341.2,13,13,12,13
117596.68,13,13,12,13
117852.65,13,13,12,13
118109.11,13,13,12,13
118366.16,13,13,12,13
118623.6,13,13,12,13
118881.54,13,13,12,13
119139.96,13,13,12,13
119398.87,13,13,12,13
119658.28,13,13,12,13
119918.18,13,13,12,13
120178.58,13,13,12,13
120439.49,13,13,12,13
120700.87,13,13,12,13
120962.74,13,13,12,13
121225.1,13,13,12,13
121487.95,13,13,12,13
121751.3,13,13,12,13
122015.14,13,13,12,13
122279.48,13,13,12,13
122544.31,13,13,12,13
122809.62,13,13,12,13
123075.43,13,13,12,13
123341.73,13,13,12,13
123608.52,13,13,12,13
123875.81,13,13,12,13
124143.58,13,13,12,13
124411.84,13,13,12,13
124680.6,13,13,12,13
124949.85,13,13,12,13
125219.6,13,13,11,13
125489.84,13,13,12,13
125760.57,13,13,12,13
126031.88,13,13,11,13
126303.6,13,13,11,13
126575.8,13,13,11,13
126848.49,13,13,12,13
127121.68,13,13,12,13
127395.36,13,13,12,13
127669.54,13,13,11,13
127944.21,13,13,11,13
128219.38,13,13,12,13
128495.03,13,13,11,13
128771.18,13,13,11,13
129047.81,13,13,12,13
129324.94,13,13,12,13
129602.57,13,13,12,13
129880.68,13,13,12,13
130159.3,13,13,12,13
130438.39,13,13,12,13
130717.98,13,13,12,13
130998.06,13,13,12,13
131278.64,13,13,12,13
131559.7,13,13,12,13
131841.27,13,13,12,13
132123.31,13,13,12,13
132405.85,13,13,12,13
132688.88,13,13,12,13
132972.41,13,13,12,13
133256.42,13,13,12,13
133540.93,13,13,12,13
133825.92,13,13,12,13
134111.48,13,13,12,13
134397.46,13,13,12,13
134683.95,13,13,12,13
134970.92,13,13,12,13
135258.38,13,13,12,13
135546.33,13,13,12,13
135834.78,13,13,11,13
136123.73,13,13,12,13
136413.15,13,13,12,13
136703.07,13,13,12,13
136993.48,13,13,12,13
137284.38,13,13,12,13
137575.78,13,13,12,13
137867.66,13,13,12,13
138160.04,13,13,11,13
138453.0,13,13,11,13
138746.37,13,13,11,13
139040.23,13,13,12,13
139334.57,13,13,12,12
139629.41,13,13,12,12
139924.75,13,13,11,12
140220.57,13,13,12,12
140516.89,13,13,12,12
140813.71,13,13,12,12
141111.01,13,13,12,12
141408.81,13,13,12,12
141707.09,13,13,12,12
142005.89,13,13,12,12
142305.15,13,13,12,12
142604.91,13,13,12,12
142905.16,13,13,12,12
143205.9,13,13,12,12
143507.14,13,13,12,12
143808.87,13,13,12,12
144111.08,13,13,12,12
144413.79,13,13,12,13
144716.99,13,13,12,13
145020.69,13,13,12,13
145324.87,13,13,11,13
145629.56,13,13,11,13
145934.73,13,13,11,13
146240.41,13,13,12,13
146546.56,13,13,12,13
146853.21,13,13,12,13
147160.35,13,13,12,13
147467.98,13,13,12,13
147776.1,13,13,12,13
148084.71,13,13,12,13
148393.82,13,13,12,13
148703.42,13,13,12,13
149013.51,13,13,12,13
149324.09,13,13,12,13
149635.17,13,13,12,13
149946.74,13,13,12,13
150258.81,13,13,12,13
150571.37,13,13,12,13
150884.41,13,13,12,13
151197.94,13,13,12,13
151511.96,13,13,12,13
151826.48,13,13,12,13
152141.5,13,13,11,13
152457.0,13,13,12,13
152773.01,13,13,12,13
153089.51,13,13,12,13
153406.49,13,13,12,13
153723.96,13,13,12,13
154041.92,13,13,12,13
154360.37,13,13,12,13
154679.31,13,13,12,13
154998.75,13,13,12,12
155318.68,13,13,12,12
155639.1,13,13,12,12
155960.01,13,13,12,12
156281.42,13,13,12,13
156603.32,13,13,12,13
156925.71,13,13,12,13
157248.59,13,13,12,13
157571.96,13,13,12,12
157895.83,13,13,12,13
158220.19,13,13,12,13
158545.04,13,13,12,13
158870.37,13,13,12,13
159196.21,13,13,12,13
159522.54,13,13,12,13
159849.35,13,13,12,13
160176.66,13,13,12,13
160504.46,13,13,12,13
160832.76,13,13,12,13
161161.54,13,13,12,13
161490.82,13,13,12,13
161820.59,13,13,12,13
162150.86,13,13,12,13
162481.62,13,13,12,13
162812.87,13,13,12,13
163144.62,13,13,12,13
163476.86,13,13,12,13
163809.58,13,13,12,13
164142.79,13,13,12,13
164476.49,13,13,11,13
164810.7,13,13,11,13
165145.39,13,13,11,13
165480.57,13,13,12,13
165816.24,13,13,11,13
166152.4,13,13,11,13
166489.06,13,13,12,13
166826.2,13,13,12,13
167163.84,13,13,12,13
167501.98,13,13,12,13
167840.6,13,13,12,13
168179.72,13,13,11,13
168519.32,13,13,11,13
168859.42,13,13,11,13
169200.02,13,13,12,13
169541.12,13,13,11,13
169882.7,13,13,11,13
170224.76,13,13,11,13
170567.32,13,13,11,13
170910.37,13,13,11,13
171253.93,13,13,11,13
171597.97,13,13,11,13
171942.49,13,13,11,13
172287.51,13,13,11,13
172633.02,13,13,11,13
172979.02,13,13,11,13
173325.51,13,13,11,13
173672.5,13,13,12,13
174019.98,13,13,12,13
174367.95,13,13,11,13
174716.41,13,13,12,13
175065.36,13,13,12,13
175414.82,13,13,12,13
175764.76,13,13,11,13
176115.19,13,13,12,13
176466.11,13,13,11,13
176817.54,13,13,11,13
177169.46,13,13,11,13
177521.88,13,13,11,13
177874.77,13,13,11,13
178228.16,13,13,11,13
178582.05,13,12,11,13
178936.41,13,12,11,13
179291.28,13,12,11,13
179646.63,13,13,12,13
180002.47,13,13,11,13
180358.8,13,13,12,13
180715.63,13,13,12,12
181072.95,13,13,12,12
181430.75,13,13,11,12
181789.06,13,13,11,13
182147.85,13,13,12,13
182507.13,13,13,12,13
182866.9,13,13,12,13
183227.18,13,13,12,13
183587.94,13,13,12,13
183949.19,13,13,11,13
184310.93,13,13,11,13
184673.17,13,13,12,13
185035.9,13,13,12,13
185399.12,13,13,12,13
185762.82,13,13,12,13
186127.03,13,13,11,13
186491.73,13,13,11,13
186856.93,13,13,11,13
187222.6,13,13,11,13
187588.78,13,13,11,13
187955.44,13,13,11,13
188322.61,13,12,11,13
188690.26,13,13,11,13
189058.4,13,13,11,13
189427.03,13,13,11,13
189796.15,13,12,11,13
190165.77,13,12,11,13
190535.87,13,12,11,13
190906.48,13,12,11,13
191277.57,13,13,11,13
191649.15,13,13,11,13
192021.22,13,13,11,13
192393.78,13,13,11,13
192397.11,13,13,12,12
192400.47,13,13,12,12
192403.88,13,13,12,12
192407.32,13,13,12,12
192410.8,12,13,12,12
192414.76,13,13,12,12
192419.21,13,13,12,12
192424.16,13,13,12,12
192429.59,13,13,12,12
192435.53,13,13,12,12
192441.94,13,13,12,12
192448.86,12,13,12,12
192456.26,12,13,12,12
192464.15,12,13,12,12
192472.54,12,13,12,12
192481.42,12,13,12,12
192490.79,12,13,12,12
192500.65,13,13,12,12
192511.01,12,13,12,12
192521.86,12,13,12,12
192533.2,12,13,12,12
192545.03,12,13,12,12
192557.35,12,13,12,12
192570.17,12,13,12,12
192583.49,12,13,12,13
192597.29,12,13,12,13
192611.58,12,13,12,13
192626.38,12,13,12,13
192641.65,12,13,12,13
192657.42,12,13,12,13
192673.68,13,13,12,13
192690.43,13,13,12,13
192707.69,13,13,12,13
192725.43,13,13,12,13
192743.66,13,13,12,13
192762.38,13,13,12,13
192781.59,13,13,12,13
192801.29,13,13,12,13
192821.49,13,13,12,13
192842.17,13,13,12,13
192863.34,13,13,12,13
192885.01,13,13,12,13
192907.21,13,13,12,13
192929.86,13,13,12,13
192953.01,13,13,12,13
192976.64,13,13,12,13
193000.77,13,13,12,13
193025.39,13,13,12,13
193050.5,13,13,12,13
193076.11,13,13,12,13
193102.2,13,13,12,13
193128.78,13,13,12,13
193155.86,13,13,12,13
193183.43,13,13,12,13
193211.49,13,13,12,13
193240.05,13,13,12,13
193269.09,13,13,12,13
193298.63,13,13,12,13
193328.66,12,13,12,13
193359.17,12,13,12,13
193390.19,12,13,12,13
193421.69,13,13,12,13
193453.69,13,13,12,13
193486.17,13,13,12,13
193519.15,13,13,12,13
193552.63,12,13,12,13
193586.59,12,13,12,13
193621.05,13,13,12,13
193656.0,13,13,12,13
193691.44,13,13,12,13
193727.39,13,13,12,13
193763.81,13,13,12,13
193800.73,13,13,12,13
193838.14,13,13,12,13
193876.04,13,13,12,13
193914.43,13,13,12,13
193953.32,13,13,12,13
193992.69,13,13,12,13
194032.55,13,13,12,13
194072.91,13,13,12,13
194113.76,13,13,12,13
194155.11,13,13,12,13
194196.95,13,13,12,13
194239.27,13,13,12,13
194282.09,13,13,12,13
194325.4,12,13,12,13
194369.2,12,13,12,13
194413.49,12,13,12,13
194458.29,12,13,12,13
194503.57,12,13,12,13
194549.34,12,13,12,13
194595.6,12,13,12,13
194642.35,12,13,12,13
194689.6,12,13,12,13
194738.21,12,13,12,13
194786.85,12,13,12,13
194835.57,12,13,11,13
194884.79,12,13,12,13
194934.52,12,13,12,13
194984.71,12,13,12,13
195035.4,12,13,12,13
195086.59,12,13,12,13
195138.26,12,13,12,13
195190.43,12,13,12,13
195243.08,12,13,12,13
195296.23,12,13,12,13
195349.87,12,13,12,13
195404.01,12,13,12,13
195458.64,12,13,12,13
195513.79,12,13,12,13
195569.42,12,13,12,13
195625.54,12,13,12,13
195682.13,13,13,12,13
195739.22,13,13,12,13
195796.79,13,13,12,13
195854.86,13,13,12,13
195913.42,13,13,11,13
195972.47,13,13,12,13
196032.02,13,13,12,12
196092.06,13,13,12,13
196152.59,13,13,12,13
196213.61,13,13,12,13
196275.12,13,13,12,13
196337.14,13,13,12,13
196399.63,13,8,12,13
196462.62,13,13,12,13
196526.1,13,13,12,13
196590.08,13,13,12,13
196654.55,13,13,12,13
196719.5,13,13,12,13
196784.95,13,13,12,13
196850.89,13,13,12,13
196917.32,13,13,12,13
196984.25,13,13,18,13
197051.66,9,13,12,13
197119.57,13,13,12,13
197187.96,13,13,12,13
197256.85,13,13,12,13
197326.23,13,13,12,13
197396.1,13,13,12,12
197466.46,13,13,12,14
197537.31,13,13,12,13
197608.65,13,13,12,13
197680.5,13,13,12,13
197752.83,17,13,12,13
197825.65,13,13,11,13
197898.98,13,13,12,13
197972.78,13,13,12,13
198047.08,13,13,12,13
198121.87,13,13,12,13
198197.15,13,13,11,13
198272.92,13,13,12,13
198349.18,13,13,12,13
198425.95,13,13,12,13
198503.2,13,12,12,13
198580.94,13,13,11,13
198659.18,12,13,12,13
198737.9,12,13,12,12
198817.11,13,14,12,13
198896.82,13,14,12,12
198977.01,13,14,12,12
199057.71,13,14,12,12
199138.88,13,14,12,13
199220.56,13,14,12,13
199302.72,13,15,12,12
199385.37,13,14,18,13
199468.52,13,14,12,13
199552.16,13,14,12,13
199636.3,13,15,12,12
199720.92,13,14,12,13
199806.04,13,14,12,8
199891.65,13,15,12,13
199977.74,13,14,11,12
200064.36,12,18,12,12
200151.44,13,14,16,13
200238.54,13,14,16,13
200326.11,13,14,12,13
200414.19,12,14,12,13
200502.74,13,14,13,13
200591.79,13,14,13,13
200681.32,13,14,13,13
200771.35,13,14,13,13
200861.88,12,14,12,13
200952.89,11,14,13,13
201044.39,12,14,13,13
201136.39,12,13,13,13
201228.87,12,14,13,13
201321.86,13,14,14,13
201415.33,12,14,13,13
201509.29,12,14,13,13
201603.74,12,14,12,13
201698.69,12,14,12,13
201794.14,13,14,22,13
201890.08,12,14,12,13
201986.51,12,14,12,13
202083.44,12,14,12,13
202180.85,12,14,13,13
202278.75,13,14,13,13
202377.13,13,14,13,13
202476.01,13,14,13,13
202575.4,13,14,13,13
202675.27,7,14,13,13
202775.63,13,11,13,13
202876.48,13,14,13,13
202977.83,13,14,13,13
203079.67,13,15,13,13
203181.99,13,15,13,13
203284.8,13,14,13,13
203388.11,13,15,13,13
203491.91,14,15,13,13
203596.2,14,15,13,13
203700.98,14,15,13,13
203806.26,14,15,13,13
203912.03,14,15,13,13
204018.29,13,15,11,13
204125.04,14,15,13,13
204232.29,13,15,13,13
204340.03,14,15,13,13
204448.29,14,15,13,13
204557.02,14,15,13,13
204666.24,13,14,14,13
204775.96,13,14,13,13
204886.15,13,14,13,13
204996.84,13,14,13,13
205108.02,13,14,13,13
205219.69,13,14,13,13
205331.86,13,14,13,13
205444.52,13,14,13,13
205557.67,13,14,13,13
205671.31,13,14,13,13
205785.44,13,14,13,13
205900.06,13,15,13,11
206015.18,13,14,13,13
206130.79,13,15,13,13
206246.89,13,15,13,13
206363.48,13,15,13,12
206480.57,11,15,13,13
206598.14,13,15,13,13
206716.21,14,15,16,13
206834.77,13,15,14,13
206953.84,14,15,13,13
207073.39,13,15,14,13
207193.43,13,15,13,13
207313.96,13,15,13,13
207434.98,12,14,13,13
207556.5,13,14,13,12
207678.5,13,15,13,13
207801.0,12,15,13,13
207923.99,12,15,13,13
208047.48,13,15,13,13
208171.46,13,15,13,13
208295.93,13,15,13,13
208420.9,12,15,13,13
208546.35,12,15,13,13
208672.29,12,14,13,13
208798.74,12,14,12,13
208925.66,12,14,12,13
209053.08,12,14,13,13
209181.0,12,14,12,13
209309.42,12,14,12,13
209438.32,12,14,13,13
209567.71,12,15,12,13
209697.58,12,15,12,13
209827.95,12,15,12,13
209958.84,13,15,12,13
210090.2,13,15,13,13
210222.04,13,15,13,13
210354.38,13,15,13,13
210487.23,13,15,13,13
210620.55,13,15,13,13
210754.38,13,15,13,13
210888.69,13,15,13,13
211023.49,13,15,13,13
211158.79,13,15,13,13
211294.6,13,15,13,13
211430.88,13,15,13,13
211567.65,13,15,13,13
211704.91,13,15,13,13
211842.67,13,15,13,13
211980.91,13,15,12,13
212119.65,13,15,12,13
212258.89,13,15,12,13
212398.61,13,15,12,13
212538.83,13,15,12,14
212679.54,13,15,12,14
212820.76,13,15,12,14
212962.45,13,15,12,14
213104.64,13,15,12,14
213247.31,13,15,12,14
213390.48,13,15,12,14
213534.14,13,15,12,14
213678.3,13,15,12,14
213822.94,13,15,12,14
213968.09,13,15,12,14
214113.72,13,15,12,14
214259.85,13,15,12,14
214406.47,13,15,12,14
214553.59,13,15,12,14
214701.2,13,15,12,14
214849.29,13,15,12,14
214997.88,13,15,12,14
215146.96,13,15,12,14
215296.53,13,15,12,14
215446.59,13,14,12,14
215597.15,13,14,12,14
215748.21,13,15,12,14
215899.77,13,15,12,14
216051.8,13,15,12,14
216204.32,13,15,12,14
216357.34,13,14,12,13
216510.86,13,15,12,14
216664.87,13,15,12,14
216819.36,13,15,12,13
216974.35,13,15,12,14
217129.83,13,15,12,14
217285.83,13,15,12,14
217442.31,13,15,12,14
217599.27,13,15,12,14
217756.72,13,15,12,14
217914.66,13,15,12,14
218073.09,13,15,12,14
218232.01,13,15,12,14
218391.43,13,15,12,14
218551.33,13,15,13,14
218711.74,13,15,12,14
218872.64,13,15,13,14
219034.02,13,15,12,14
219195.89,13,15,12,14
219358.26,14,14,12,14
219521.12,13,14,12,14
219684.47,13,14,12,14
219848.34,13,14,12,14
220012.68,13,15,12,14
220177.53,13,15,12,14
220342.85,13,15,12,14
220509.31,13,15,12,14
220675.82,13,15,12,14
220842.62,13,15,12,14
221009.92,13,15,12,14
221177.69,13,15,12,14
221345.97,13,15,12,14
221514.75,13,15,12,14
221684.0,13,15,12,14
221853.75,13,15,12,14
222024.0,13,15,13,14
222194.73,13,15,13,14
222365.95,13,15,12,14
222537.67,13,15,13,14
222709.88,13,15,13,14
222882.59,13,15,12,14
223055.8,13,15,12,14
223059.23,13,15,12,13
223062.69,13,15,12,13
223066.18,13,15,12,13
223069.72,13,15,12,13
223073.3,13,15,12,13
223077.26,13,15,12,13
223081.71,13,15,12,13
223086.65,13,15,12,13
223092.1,13,15,12,13
223098.03,13,15,12,13
223104.45,13,15,13,13
223111.37,13,15,13,13
223118.77,13,15,13,13
223126.68,13,15,13,13
223135.08,13,16,13,13
223143.97,13,15,12,13
223153.34,13,16,13,13
223163.21,13,16,13,13
223173.58,13,15,12,13
223184.43,14,15,12,13
223195.77,14,15,12,13
223207.62,13,15,13,13
223219.96,13,15,13,13
223232.77,13,15,13,13
223246.09,13,16,12,13
223259.91,13,16,13,13
223274.2,13,16,12,13
223288.99,13,16,12,13
223304.27,13,16,12,13
223320.06,13,16,12,13
223336.32,13,16,12,13
223353.08,13,16,12,13
223370.33,13,16,12,14
223388.07,13,15,12,14
223406.3,13,16,12,14
223425.03,13,15,12,14
223444.25,13,16,12,14
223463.97,13,16,12,14
223484.18,13,16,12,14
223504.87,13,16,12,14
223526.06,13,16,12,14
223547.75,13,16,12,14
223569.92,13,16,12,14
223592.59,13,16,12,14
223615.74,13,16,12,14
223639.39,13,16,12,14
223663.52,13,15,12,14
223688.16,13,15,12,14
223713.28,13,16,12,14
223738.92,13,16,12,14
223765.03,13,16,12,14
223791.63,13,16,12,14
223818.72,13,16,12,14
223846.3,13,16,12,14
223874.38,14,15,13,14
223902.95,14,15,13,14
223932.01,14,15,13,14
223961.56,14,16,13,14
223991.62,14,16,13,14
224022.15,14,16,13,14
224053.18,14,16,13,13
224084.72,14,16,13,14
224116.73,14,16,13,14
224149.23,14,16,13,14
224182.23,14,16,13,14
224215.72,14,16,13,14
224249.7,13,16,13,14
224284.17,13,16,13,14
224319.13,14,16,13,14
224354.59,14,16,13,14
224390.53,13,16,13,14
224426.97,14,16,13,14
224463.9,13,16,13,14
224501.33,13,16,13,14
224539.24,13,16,13,14
224577.65,13,16,13,14
224616.55,13,16,12,14
224655.95,13,16,12,14
224695.83,13,16,12,14
224736.2,13,16,12,14
224777.07,13,16,12,14
224818.43,13,16,13,14
224860.29,13,16,12,14
224902.63,13,16,13,13
224945.47,13,16,12,13
224988.8,13,16,13,13
225032.62,13,16,13,13
225076.93,14,16,13,14
225121.75,14,16,13,14
225167.05,14,16,13,14
225212.84,14,16,13,14
225259.12,14,16,13,14
225305.9,13,16,13,14
225353.16,13,16,13,14
225400.92,13,16,12,14
225449.16,13,16,12,14
225452.46,14,15,13,14
225455.8,14,15,13,14
225459.17,13,15,13,14
225462.59,13,15,12,14
225466.06,13,15,12,14
225470.02,13,15,12,14
225474.47,13,15,12,14
225479.41,13,15,12,14
225484.84,13,15,12,14
225490.78,13,15,12,14
225497.2,13,15,12,14
225504.11,13,15,12,14
225511.53,13,15,12,14
225519.42,13,15,12,14
225527.82,13,15,12,14
225536.69,13,15,12,13
225546.06,14,15,13,13
225555.93,14,15,13,13
225566.29,13,15,13,13
225577.14,14,15,13,13
225588.48,14,15,13,13
225600.32,14,14,13,13
225612.65,14,14,13,13
225625.48,14,14,13,13
225638.79,14,14,13,13
225652.59,14,14,13,13
225666.89,14,14,13,13
225681.68,14,14,13,13
225696.96,14,14,13,13
225712.73,14,14,13,14
225728.99,14,14,13,14
225745.74,14,15,13,14
225762.99,14,15,13,14
225780.73,14,14,13,14
225798.97,14,14,13,14
225817.69,14,15,13,14
225836.91,14,15,13,14
225856.61,14,15,13,14
225876.81,14,15,13,14
225897.5,14,15,13,14
225918.68,14,15,13,14
225940.36,14,15,13,14
225962.52,14,15,13,14
225985.19,14,15,13,14
226008.34,14,15,13,14
226032.0,14,15,13,14
226056.14,14,14,13,14
226080.77,14,14,13,14
226105.88,14,14,13,14
226131.49,14,14,13,14
226157.59,14,14,13,14
226184.19,14,14,13,14
226211.27,14,14,13,14
226238.85,14,14,13,14
226266.91,14,15,13,14
226295.47,14,15,13,14
226324.53,14,15,13,14
226354.08,14,15,13,14
226384.11,14,15,13,14
226414.64,14,15,13,14
226445.66,14,15,13,14
226477.18,14,15,13,14
226509.19,14,15,13,14
226541.69,14,15,13,14
226574.68,14,15,13,14
226608.17,14,15,13,14
226642.15,14,15,13,14
226676.63,14,15,13,14
226711.6,14,15,13,14
226747.05,14,15,13,14
226783.01,14,15,13,14
226819.44,14,15,13,14
226856.37,14,15,13,14
226893.79,14,15,13,14
226931.7,14,15,13,14
226970.1,14,15,13,14
227009.0,14,15,13,14
227048.39,14,15,13,14
227088.26,14,15,13,14
227128.64,14,15,13,14
227169.51,14,15,13,14
227210.88,14,15,13,14
227252.73,14,15,13,14
227295.06,14,15,13,14
227337.89,14,15,13,14
227381.21,14,15,13,14
227425.02,14,15,13,14
227469.34,14,15,13,14
227514.14,14,15,13,14
227559.43,14,15,13,14
227605.21,14,15,13,14
227651.48,14,15,13,14
227698.25,14,15,13,13
227745.5,14,15,13,13
227793.25,14,15,13,13
227841.48,14,15,13,13
227890.22,14,15,13,13
227939.44,14,15,13,13
227989.16,14,15,13,13
228039.37,14,15,13,13
228090.07,14,15,13,13
228141.26,14,15,13,13
228192.96,14,15,13,13
228245.14,14,15,13,13
228297.81,14,15,13,13
228350.97,14,15,13,14
228404.63,14,15,13,14
228458.77,14,15,13,14
228513.41,14,15,13,14
228568.54,14,15,13,14
228624.16,14,15,13,14
228680.27,14,15,13,14
228736.9,14,15,13,13
228794.02,14,15,13,13
228851.62,14,15,13,13
228909.72,14,15,13,13
228968.3,14,15,13,14
229027.37,14,15,13,13
229086.94,14,15,13,13
229147.0,14,15,13,13
229207.54,14,15,13,13
229268.57,14,15,13,13
229330.1,14,15,13,13
229392.13,14,15,13,13
229454.64,14,15,13,13
229517.65,14,15,13,13
229581.14,14,15,13,13
229645.14,14,15,13,13
229709.62,14,14,13,13
229774.59,14,14,13,13
229840.06,14,14,13,13
229906.01,14,14,13,13
229972.46,14,14,13,13
230039.4,14,14,13,13
230106.84,14,14,13,13
230174.76,14,14,13,13
230243.18,14,14,13,13
230312.09,14,14,13,13
230381.49,14,14,13,13
230451.39,14,14,13,13
230521.78,14,15,13,13
230592.65,14,15,13,13
230664.65,14,15,13,13
230736.82,14,15,13,13
230809.17,14,14,13,13
230882.03,14,14,13,13
230955.37,14,14,13,13
231029.2,14,14,13,13
231103.55,14,14,13,13
231178.37,14,15,13,13
231253.67,14,14,13,13
231329.48,14,15,13,13
231405.77,14,15,13,13
231482.56,14,15,13,13
231485.86,13,15,13,14
231489.19,13,15,13,14
231492.57,13,15,13,14
231495.99,13,15,13,14
231499.45,14,15,13,14
231503.42,14,15,13,14
231507.88,14,15,13,14
231512.83,14,15,13,14
231518.27,14,15,13,14
231524.22,14,15,13,14
231530.65,14,15,13,14
231537.57,14,15,13,14
231544.98,14,15,13,14
231552.88,14,15,13,14
231561.29,14,15,13,14
231570.18,13,15,13,14
231579.56,13,15,12,14
231589.44,13,15,13,14
231599.81,13,15,13,14
231610.67,13,15,13,14
231622.03,13,15,13,14
231633.88,13,15,13,14
231646.22,13,15,12,14
231659.05,13,15,12,14
231672.36,13,15,13,14
231686.17,14,15,13,14
231700.48,14,15,13,14
